ID,Species,Taxid,RefID
SRR15115262.10017186,Cutibacterium_acnes,1747,NZ_CP012354.1
SRR15115262.10017186,Cutibacterium_acnes,1747,NZ_CP012354.1
SRR15115262.10031444,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.10031444,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.10150803,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.10150803,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.10163139,Moraxella_osloensis,34062,NZ_CP040257.1
SRR15115262.10163139,Moraxella_osloensis,34062,NZ_CP040257.1
SRR15115262.10171583,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.10171583,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.10198077,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.10198077,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.10239101,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.1024234,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.1024234,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.10245817,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.10245817,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.10245817,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.10245817,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.10275740,Acinetobacter_baumannii,470,NZ_CP028138.1
SRR15115262.10338593,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.10338593,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.10357021,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.10366842,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.10366842,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.10366842,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.10366842,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.10455254,Sphingobium_hydrophobicum,1673076,NZ_CP022745.1
SRR15115262.10455254,Sphingobium_hydrophobicum,1673076,NZ_CP022745.1
SRR15115262.10455254,Sphingobium_hydrophobicum,1673076,NZ_CP022745.1
SRR15115262.10455254,Sphingobium_hydrophobicum,1673076,NZ_CP022745.1
SRR15115262.10558823,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.10558823,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.10578459,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.10578459,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.10581911,Moraxella_osloensis,34062,NZ_CP024185.2
SRR15115262.10581911,Moraxella_osloensis,34062,NZ_CP024185.2
SRR15115262.10581911,Moraxella_osloensis,34062,NZ_CP024185.2
SRR15115262.10581911,Moraxella_osloensis,34062,NZ_CP024185.2
SRR15115262.10596738,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.10596738,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.10596738,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.10596738,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.10612473,Sphingobium_hydrophobicum,1673076,NZ_CP022745.1
SRR15115262.10612473,Sphingobium_hydrophobicum,1673076,NZ_CP022745.1
SRR15115262.10612473,Sphingobium_hydrophobicum,1673076,NZ_CP022745.1
SRR15115262.10612473,Sphingobium_hydrophobicum,1673076,NZ_CP022745.1
SRR15115262.10643302,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.10643302,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.10679697,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115262.10679697,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115262.10679697,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115262.10679697,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115262.10679814,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115262.10679814,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115262.10682896,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.10682896,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.10683738,Acinetobacter_johnsonii,40214,NZ_CP031011.1
SRR15115262.10683738,Acinetobacter_johnsonii,40214,NZ_CP031011.1
SRR15115262.10689835,Klebsiella_pneumoniae,573,NZ_LR607360.1
SRR15115262.10745893,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115262.10745893,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115262.10746312,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115262.10746312,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115262.10814203,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.10814203,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.10885020,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.10885020,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.10885020,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.10885020,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.10890474,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115262.10890474,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115262.10890474,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115262.10890474,Delftia_tsuruhatensis,180282,NZ_CP017420.1
SRR15115262.10945989,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.10945989,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.10976324,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.10976324,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.1107557,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.1107557,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.1107557,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.1107557,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.1108685,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.1108685,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.11102684,Klebsiella_pneumoniae,573,NZ_LR607360.1
SRR15115262.11154231,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115262.11154231,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115262.11213232,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.11213232,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.11260234,Ralstonia_pickettii,329,NZ_CP023537.1
SRR15115262.11260234,Ralstonia_pickettii,329,NZ_CP023537.1
SRR15115262.11345639,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.11345639,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.1134733,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.1134733,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.11371587,Cutibacterium_acnes,1747,NZ_CP013693.1
SRR15115262.11371587,Cutibacterium_acnes,1747,NZ_CP013693.1
SRR15115262.11371587,Cutibacterium_acnes,1747,NZ_CP013693.1
SRR15115262.11371587,Cutibacterium_acnes,1747,NZ_CP013693.1
SRR15115262.11500109,Moraxella_osloensis,34062,NZ_CP024185.2
SRR15115262.11505637,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.11505637,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.11505637,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.11505637,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.11526091,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.11526091,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.11553844,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.11553844,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.11573253,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.11732798,Moraxella_osloensis,34062,NZ_CP047226.1
SRR15115262.11732798,Moraxella_osloensis,34062,NZ_CP047226.1
SRR15115262.11732798,Moraxella_osloensis,34062,NZ_CP047226.1
SRR15115262.11732798,Moraxella_osloensis,34062,NZ_CP047226.1
SRR15115262.11775610,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.11775610,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.11775610,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.11775610,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.11776758,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.11776758,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.11827758,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.11829664,Acinetobacter_johnsonii,40214,NZ_CP031011.1
SRR15115262.1186983,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.1186983,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.1186983,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.1186983,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.11881797,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.11881797,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.11885991,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.11885991,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.11887826,Klebsiella_pneumoniae,573,NZ_LR607360.1
SRR15115262.11909397,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.11909397,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.11909397,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.11909397,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.12029558,Stenotrophomonas_maltophilia,40324,NZ_CP014014.1
SRR15115262.12029558,Stenotrophomonas_maltophilia,40324,NZ_CP014014.1
SRR15115262.12029558,Stenotrophomonas_maltophilia,40324,NZ_CP014014.1
SRR15115262.12029558,Stenotrophomonas_maltophilia,40324,NZ_CP014014.1
SRR15115262.12106677,Sphingobium_hydrophobicum,1673076,NZ_CP022745.1
SRR15115262.12106677,Sphingobium_hydrophobicum,1673076,NZ_CP022745.1
SRR15115262.12181616,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115262.12181616,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115262.12181616,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115262.12181616,Delftia_tsuruhatensis,180282,NZ_CP045291.1
SRR15115262.12215655,Moraxella_osloensis,34062,NZ_CP047226.1
SRR15115262.12215655,Moraxella_osloensis,34062,NZ_CP047226.1
SRR15115262.12232621,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.12232621,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.12232621,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.12232621,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.12235754,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115262.12235754,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115262.12235754,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115262.12235754,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115262.12306711,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115262.12306711,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115262.12306711,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115262.12306711,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115262.12313570,Pseudomonas_putida,303,NZ_CP022560.1
SRR15115262.12313570,Pseudomonas_putida,303,NZ_CP022560.1
SRR15115262.12313570,Pseudomonas_putida,303,NZ_CP022560.1
SRR15115262.12313570,Pseudomonas_putida,303,NZ_CP022560.1
SRR15115262.12335747,Methyloversatilis_sp._RAC08,1842540,NZ_CP016448.1
SRR15115262.12335747,Methyloversatilis_sp._RAC08,1842540,NZ_CP016448.1
SRR15115262.12335747,Methyloversatilis_sp._RAC08,1842540,NZ_CP016448.1
SRR15115262.12335747,Methyloversatilis_sp._RAC08,1842540,NZ_CP016448.1
SRR15115262.12368039,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.12368039,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.12368039,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.12368039,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.12378361,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.12378521,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.12380153,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.12380153,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.12380153,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.12380153,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.12383916,Methyloversatilis_sp._RAC08,1842540,NZ_CP016448.1
SRR15115262.12486314,Mitsuaria_sp._7,1658665,NZ_CP011514.1
SRR15115262.12486314,Mitsuaria_sp._7,1658665,NZ_CP011514.1
SRR15115262.12486314,Mitsuaria_sp._7,1658665,NZ_CP011514.1
SRR15115262.12486314,Mitsuaria_sp._7,1658665,NZ_CP011514.1
SRR15115262.12494635,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.12494635,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.12494635,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.12494635,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.12522383,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.12522383,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.12536263,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.12536263,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.12566421,Aquabacterium_olei,1296669,NZ_CP029210.1
SRR15115262.12566421,Aquabacterium_olei,1296669,NZ_CP029210.1
SRR15115262.1257671,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.1257671,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.1258688,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.1258688,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.1258688,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.1258688,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.12589086,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115262.12589086,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115262.12589086,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115262.12589086,Bradyrhizobium_sp._BTAi1,288000,NC_009485.1
SRR15115262.12594919,Acinetobacter_johnsonii,40214,NZ_CP031011.1
SRR15115262.12594919,Acinetobacter_johnsonii,40214,NZ_CP031011.1
SRR15115262.12599571,Methylomonas_clara,417,NZ_CP033953.1
SRR15115262.12599571,Methylomonas_clara,417,NZ_CP033953.1
SRR15115262.12644571,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.12644571,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.12690284,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.12690284,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.12697199,Cutibacterium_acnes,1747,NZ_CP012647.1
SRR15115262.12697199,Cutibacterium_acnes,1747,NZ_CP012647.1
SRR15115262.12697199,Cutibacterium_acnes,1747,NZ_CP012647.1
SRR15115262.12697199,Cutibacterium_acnes,1747,NZ_CP012647.1
SRR15115262.127017,Mitsuaria_sp._7,1658665,NZ_CP011514.1
SRR15115262.127017,Mitsuaria_sp._7,1658665,NZ_CP011514.1
SRR15115262.12705904,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.12705904,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.12705904,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.12705904,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.1271474,Ralstonia_insidiosa,190721,NZ_CP016022.1
SRR15115262.1271474,Ralstonia_insidiosa,190721,NZ_CP016022.1
SRR15115262.12756335,Acinetobacter_johnsonii,40214,NZ_CP031011.1
SRR15115262.1278381,Acinetobacter_johnsonii,40214,NZ_CP031011.1
SRR15115262.1278381,Acinetobacter_johnsonii,40214,NZ_CP031011.1
SRR15115262.12793524,Moraxella_osloensis,34062,NZ_CP024185.2
SRR15115262.12793524,Moraxella_osloensis,34062,NZ_CP024185.2
SRR15115262.12873922,Halomonas_sp._JS92-SW72,2306583,NZ_CP032147.1
SRR15115262.12914873,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.12914873,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.12914873,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.12914873,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.12929956,Acinetobacter_johnsonii,40214,NZ_CP043307.1
SRR15115262.12933004,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.12933004,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.12959732,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.12959732,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.12968777,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.12968777,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.12990789,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.12990789,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.13002911,Acinetobacter_johnsonii,40214,NZ_CP031011.1
SRR15115262.13010796,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.13010796,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.13060008,Klebsiella_pneumoniae,573,NZ_LR607360.1
SRR15115262.13089161,Moraxella_osloensis,34062,NZ_CP024180.2
SRR15115262.13089161,Moraxella_osloensis,34062,NZ_CP024180.2
SRR15115262.13089161,Moraxella_osloensis,34062,NZ_CP024180.2
SRR15115262.13089161,Moraxella_osloensis,34062,NZ_CP024180.2
SRR15115262.1312537,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.13146437,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.13146437,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.1316401,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.1316401,Sphingomonas_melonis,152682,NZ_CP023705.1
SRR15115262.13164214,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.13164214,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.13164214,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.13164214,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.13285874,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115262.13285874,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115262.13377732,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115262.13377732,Clostridium_botulinum,1491,NZ_CP027778.1
SRR15115262.13446029,Acinetobacter_lwoffii,28090,NZ_CP054822.1
SRR15115262.13457365,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.13457365,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.13457365,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.13457365,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.13519936,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.13519936,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.13599585,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.13599585,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.13693516,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.13693516,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.13693516,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.13693516,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.13747382,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.13747382,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.13747382,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.13747382,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.13832051,Methylomonas_clara,417,NZ_CP033953.1
SRR15115262.13832051,Methylomonas_clara,417,NZ_CP033953.1
SRR15115262.13876754,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115262.13876754,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115262.13876754,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115262.13876754,Bradyrhizobium_guangzhouense,1325095,NZ_CP030053.1
SRR15115262.13943855,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.13943855,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.13967226,Sphingomonas_sp._LK11,1390395,NZ_CP013916.1
SRR15115262.13970346,Cutibacterium_acnes,1747,NZ_CP012352.1
SRR15115262.13970346,Cutibacterium_acnes,1747,NZ_CP012352.1
SRR15115262.13980151,Methylomonas_clara,417,NZ_CP033953.1
SRR15115262.13980151,Methylomonas_clara,417,NZ_CP033953.1
SRR15115262.13980151,Methylomonas_clara,417,NZ_CP033953.1
SRR15115262.13980151,Methylomonas_clara,417,NZ_CP033953.1
SRR15115262.13980844,Methylomonas_clara,417,NZ_CP033953.1
SRR15115262.13980844,Methylomonas_clara,417,NZ_CP033953.1
SRR15115262.13980844,Methylomonas_clara,417,NZ_CP033953.1
SRR15115262.13980844,Methylomonas_clara,417,NZ_CP033953.1
SRR15115262.14005202,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.14005202,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.140733,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.140733,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.14083281,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.14083281,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.14099030,Acinetobacter_baumannii,470,NZ_CP050529.1
SRR15115262.14112659,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.14112659,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.14125390,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.14125390,Janibacter_melonis,262209,NZ_CP044548.2
SRR15115262.14157718,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.1419877,Methyloversatilis_sp._RAC08,1842540,NZ_CP016448.1
SRR15115262.14247002,Klebsiella_pneumoniae,573,NZ_LR607360.1
SRR15115262.14278309,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.14278309,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.14278415,Acinetobacter_johnsonii,40214,NZ_CP022298.1
SRR15115262.14289549,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.14318258,Moraxella_osloensis,34062,NZ_CP024180.2
SRR15115262.14318258,Moraxella_osloensis,34062,NZ_CP024180.2
SRR15115262.1435935,Acinetobacter_johnsonii,40214,NZ_CP037424.1
SRR15115262.1435935,Acinetobacter_johnsonii,40214,NZ_CP037424.1
